P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,Activity
3.672713209,0.17295088,-0.163798655,-0.287374925,0.906508667,-0.678543766,-0.208126144,0.076561317,-0.100484166,0.324987759,-0.077030598,0.132821817,0.214648622,-0.431676696,-0.097295398,0.067977851,-0.105889617,0.131233348,0.262056621,-0.363118398,0.093783711,-0.035192863,-0.045774245,-0.082595945,0.106591689,0.092104889,0.095393863,-0.05948385,0.160753071,-0.156761337,0.430398576,-0.258644967,0.014277795,0.329685255,-0.172043886,3
2.962794547,0.485960732,-0.214909389,-0.437550789,0.635532235,-0.756291887,-0.280735773,0.210360192,-0.202384485,0.707141592,0.44078673,0.283570251,-0.035260118,-0.339388445,0.058787365,0.260511889,0.005248041,-0.578671558,-0.452116701,0.094951282,-0.094387113,-0.185534256,0.045877097,0.192895753,0.299141835,0.198920786,0.142034805,-0.299385135,0.109354287,-0.092616748,0.221865912,0.053907512,0.245799176,0.248582244,-0.081454382,3
2.925215197,-0.011874497,0.062572082,-0.25121697,1.122704254,0.101027191,-0.321388393,0.688481598,0.213459893,-0.480855711,0.221934416,0.24019792,-0.036315521,0.321516332,-0.40296403,-0.069426002,0.057992588,-0.458306972,0.567133077,-0.128426633,-0.024169616,0.20897844,-0.148794707,-0.108714907,-0.166077566,0.374463504,0.065542125,-0.257180589,-0.093917994,-0.118682883,-0.215891228,-0.172372826,0.004077299,-0.09474265,0.046774361,3
2.768388042,0.294868006,-0.014290659,-0.38956538,0.925723282,-0.631266773,-0.708784694,0.220754196,0.012668081,-0.441391436,0.241064837,0.38973579,-0.058264478,0.236981288,-0.228171127,0.136430623,0.113705148,-0.706258262,-0.061025919,-0.034068069,-0.242988004,0.130427617,0.061250309,-0.025440731,-0.227626094,0.487327797,0.074762242,-0.149996868,-0.048161549,0.084814171,-0.012445478,-0.152578826,0.050531403,0.209420551,-0.056190577,3
3.045240828,0.414230057,-0.28828754,-0.133201018,0.664031684,-0.372612263,0.63809612,0.377885821,0.792827615,-0.655569702,0.114856835,-0.376414677,0.16873775,0.04353876,-0.48063223,0.040695213,-0.174728574,-0.040049855,-0.061557999,0.029626044,0.519012511,0.053302382,-0.171531556,0.148963468,0.062780288,-0.075996013,0.114218452,-0.274736667,-0.01000365,0.283595122,0.031110001,-0.176718081,0.127305901,0.075598713,-0.004090721,3
3.408332031,0.471079495,-0.331379181,-0.200573804,0.541216326,-0.566019101,0.530184478,0.269401303,0.574024615,-0.560005982,0.06107645,-0.292566892,0.127512638,-0.443921585,-0.445724162,0.107238281,-0.456312112,0.147951824,0.445949935,-0.260737248,-0.278773284,-0.005547332,0.048855745,-0.030729657,-0.000521474,-0.061163874,-0.102760407,-0.348844391,0.059807307,0.260082417,0.132357569,-0.102934793,0.181361987,0.05991063,-0.193803504,3
3.587488057,0.135100145,-0.180082775,-0.429309727,0.711907983,-0.709937826,0.151713742,0.403830189,0.509350351,-0.115744742,0.312255765,-0.119508763,0.094809671,0.129370188,-0.16149377,-0.126188084,0.056340333,0.023319906,-0.238144179,-0.243505418,-0.402672485,0.483849851,0.127395416,-0.208734286,-0.239179071,0.305832967,-0.240436842,-0.253548718,0.011014108,0.283900483,0.201113342,-0.064836431,-0.024480251,0.020902659,-0.037647657,3
3.726024226,0.018948062,-0.057797642,-0.21853141,1.060329643,-0.49545327,-0.01212075,0.382525747,0.156190711,0.008063534,-0.167575591,-0.099928166,-0.01017428,-0.192452415,-0.405519928,0.078460835,-0.099211031,0.027747684,-0.074716389,-0.184287598,0.677064115,0.062238163,-0.179293822,0.181308886,0.085856608,0.323525117,-0.016144725,0.178135707,-0.09155287,0.02572381,0.305594295,-0.149138512,-0.033888029,0.105281003,-0.022106439,3
3.418230083,0.204624425,-0.136698076,-0.363066968,0.926866024,-0.367004399,-0.157375635,0.35466128,-0.278559323,0.636765217,0.036393869,0.021822229,0.023004819,-0.140632554,0.047287771,0.145116295,-0.07396862,-0.358245225,0.176245721,-0.13914079,0.249415089,-0.14639853,0.037209226,-0.091275002,0.285506351,0.319445929,0.037244805,0.30628392,0.051438712,-0.3810245,0.228062375,-0.211227852,0.032468435,0.246299633,-0.21869355,3
3.794561492,0.322894433,-0.260962476,0.095790941,0.855586065,-0.031869861,0.204899336,0.66857797,0.184434343,0.634405628,-0.439400736,-0.027996578,0.187500097,-0.527668962,-0.219011338,0.315205218,-0.184964128,0.207501831,0.625812492,0.012419328,0.015976631,-0.321179288,-0.231055527,-0.039771154,0.45242768,0.03010484,0.187668,0.521949458,0.227780822,0.050799058,-0.163199711,-0.385911363,-0.096589566,0.586069872,-0.135490266,3
2.059719309,1.822604124,-0.451893304,0.455656371,0.289424283,-0.5344775,0.284174914,0.349995631,0.000149242,0.499869561,-0.290730147,0.644279421,0.251451869,-0.190025086,0.05788119,-0.113065759,0.167509399,-0.295272245,0.017123385,0.463094944,0.061859437,-0.354801359,-0.159909153,-0.015305899,0.028951631,-0.224796569,-0.121690775,0.119704731,-0.434783176,0.164218751,0.41181833,0.193685105,-0.122974166,0.051299435,-0.031349856,2
1.740045041,1.746229924,-0.285880186,0.355079159,0.294676211,-0.480492097,0.00040243,0.14928158,-0.192742079,0.050672523,-0.336783462,0.922621957,0.419056374,-0.271599126,-0.056012227,0.018550434,0.172780445,-0.341574419,0.4464259,0.180745959,-0.310399037,-0.11275317,-0.228598386,-0.172592819,0.033112889,-0.059134265,-0.261211202,-0.371546858,-0.214445447,0.282760898,0.320089196,0.401713185,-0.057641996,0.155164052,-0.06611236,2
1.605756199,1.513830918,-0.320288424,0.315364645,0.206302941,0.007810917,0.537486008,0.563618784,-0.274013954,0.28358425,-0.109066315,0.564815785,0.156314666,-0.309094861,-0.149356385,0.442328769,-0.199512502,0.069693401,0.542076884,-0.127899296,0.309949717,0.271451856,-0.523728258,-0.004806555,0.063280078,-0.146336187,-0.251850113,-0.2252881,0.144208856,0.113959651,0.057785319,0.393959253,0.020053033,0.071413583,-0.076442008,2
1.848796136,1.311029177,-0.306556137,0.551233918,0.321330002,-0.384850061,0.57774138,0.336849024,-0.448093316,0.297047785,-0.310749368,0.583798574,0.255277382,-0.114667666,-0.394188119,0.459010578,-0.148191588,0.142238205,0.343730793,3.92E-05,0.010948587,0.455783439,-0.354909863,-0.07746169,-0.237717699,-0.128601456,-0.079696417,-0.109611462,0.006544219,0.162358338,0.213168909,0.203488581,-0.09949736,0.081240816,-0.088477431,2
2.316642634,1.087775968,-0.243569012,0.255402264,0.55115093,-0.223464495,0.411919552,0.225804924,-0.136832613,-0.522915356,-0.289294956,0.626220796,0.201761927,0.244540034,-0.305057101,0.065333851,-0.108517235,-0.263478856,0.596284417,-0.210245936,-0.214153663,0.473860793,-0.287187325,0.010402479,-0.204566946,-0.042234883,-0.067650584,-0.183369599,-0.080728737,0.313312257,0.382190705,0.148710894,-0.304296222,0.110300908,-0.160871057,2
2.18503537,1.445449638,-0.283265105,0.412641065,0.312288337,-0.459257622,0.497005599,0.015234671,-0.15708072,0.245698594,-0.586891194,0.538838018,0.348216593,0.006816534,-0.293550648,0.346952561,-0.220958711,-0.263470101,0.644377833,0.201459807,-0.157343046,0.382029681,-0.308768273,0.110382105,-0.146072423,-0.065561341,0.101790473,-0.105782175,-0.03273884,0.239086493,0.411035652,-0.008011436,-0.114135686,0.019678901,-0.247946352,2
2.074703722,1.475504812,-0.377640571,0.588347711,0.401708127,-0.211524978,0.69509029,0.348790712,-0.03371842,-0.25948427,-0.468753866,0.662028132,0.153236386,0.073288504,-0.322430479,0.508986566,-0.180497846,-0.278510174,-0.152427648,0.815185757,0.125750695,0.184560372,-0.571745242,0.158418482,-0.3608851,-0.08377053,0.220392887,-0.269261863,-0.017005666,0.105179571,0.2428292,0.220604055,0.03345237,-0.012990047,-0.161648085,2
2.100424204,1.283905474,-0.274353325,0.094895571,0.472526321,0.015425437,0.381080121,0.627215016,0.08356507,-0.698762893,-0.190174293,0.998241203,0.031589866,0.199206592,0.279545194,0.177903994,-0.068135405,-0.504276974,-0.016875196,0.428715027,0.173502971,-0.120113691,-0.406616224,-0.145269141,-0.208959879,0.083156052,0.111684476,0.002557391,-0.102078974,-0.194247444,0.370784262,0.553806276,0.161830698,0.153792322,-0.208208478,2
1.727226817,1.289899288,-0.218180128,0.475106041,0.404474159,-0.357706037,0.163399948,0.377931121,0.094181216,-0.75547819,0.043887523,0.977454063,0.258020727,0.664252509,-0.118326221,0.032589485,0.126534712,-0.532792265,0.748740414,-0.05774457,-0.309417053,-0.093243274,-0.471232431,0.138584239,-0.375427094,-0.113249032,0.110690799,-0.131588466,-0.294131991,0.163844026,0.208422876,0.359203785,0.024371003,-0.081492913,-0.080365467,2
1.795735288,1.484195387,-0.162690866,0.291940702,0.412673596,-0.451752153,-0.050577343,0.25726558,0.040583578,-0.656524424,-0.220860962,0.978744128,0.326566614,0.270801616,-0.000267341,-0.042500202,0.028223624,-0.547340373,0.688023414,-0.072178734,-0.312351004,0.038332687,-0.385214469,0.136784218,-0.238398281,0.137341616,0.086175123,-0.226300891,-0.24133325,0.250675934,0.343764381,0.513139833,-0.022391491,0.18339783,0.005910112,2
1.747422371,1.576337591,-0.28174511,0.374773256,0.296921537,-0.252987945,0.355045062,0.350100989,-0.284646115,0.30044422,-0.315262204,0.653708158,0.13496747,-0.052936019,-0.137447744,0.271010495,-0.051795733,-0.13101486,0.530209426,-0.273041993,0.104507018,0.203149461,-0.411447131,0.25740774,-0.038113788,0.149937795,0.12879143,0.024290464,0.009861533,0.39192096,0.286107985,0.301475576,-0.268431413,0.158657691,0.022736919,2
1.68368081,1.807369765,-0.362254503,0.44266667,0.096538472,-0.29094088,0.555327209,0.327357012,-0.308677578,0.410090398,-0.247693064,0.562355591,0.186704436,-0.210705155,-0.208216662,0.32369055,-0.07686835,-0.063099946,0.256602649,0.264540712,-0.295823705,0.362546181,-0.169613136,0.034189222,0.036268136,0.055836058,-0.057336086,-0.13702988,0.053975034,0.233404286,0.329901918,0.275102097,-0.282265736,0.02170852,-0.039831212,2
1.59584203,1.855528047,-0.401668606,0.313421261,0.289410179,-0.163718101,0.451998386,0.217484193,-0.333088898,0.180368884,-0.087843909,0.715836015,0.163007646,-0.047331482,-0.032391255,0.317638267,-0.180470943,-0.311233951,-0.16660413,0.432577099,0.05210677,0.200225444,-0.315317956,0.074097618,0.069009486,0.03322881,-0.163262166,-0.166950993,-0.094874045,0.171191514,0.307264071,0.433326677,-0.236341244,0.014285872,-0.163646067,2
1.728489994,1.689652027,-0.283450354,0.217340299,0.011203657,-0.236899272,0.52085438,0.35306823,-0.039780842,0.298571944,-0.314728484,0.304513456,0.248432223,-0.089803815,-0.117532188,0.160614675,0.024361975,-0.031769167,0.135242142,0.304250591,0.04496819,0.337757719,-0.226814616,-0.156097646,-0.027396133,-0.050714182,-0.155570435,-0.018793363,-0.108089981,0.147579345,0.338343023,0.027220879,-0.076149039,-0.027537104,-0.075964111,2
1.974711682,1.608875071,-0.440107514,0.186811811,-0.038641827,-0.127046495,0.764734681,0.367808057,0.190420465,-0.459781419,-0.080750275,0.514952209,0.274866398,-0.103726934,0.205291981,0.096954483,-0.036216809,-0.018929933,0.270585425,0.497365844,-0.529936325,0.223101319,-0.213306459,-0.120556633,-0.223166634,-0.084381591,0.116359305,-0.125963733,-0.127151992,0.278557311,0.286148713,0.152365373,-0.019278411,-0.077850771,0.027746407,2
1.79713792,1.371665839,-0.447617147,0.064837719,0.169133642,0.039334686,0.637477698,0.29204732,-0.020908477,-0.765973845,0.239622006,0.749570102,0.117826802,0.309254031,0.427024876,0.016833344,0.041126093,-0.743343243,-0.100308179,0.307800589,-0.042327473,-0.108100626,-0.453256123,0.164291879,0.180983546,-0.009107877,0.151924569,0.029716027,-0.22967449,0.209689428,0.529338611,0.338632586,0.017018046,0.04696,-0.103025369,2
1.555881571,1.333937217,-0.377821822,0.022660899,0.159658496,0.142914451,0.569537152,0.198066175,-0.264391076,-0.753404047,0.179854132,0.613177409,0.178433655,0.405212734,0.006068398,0.141166698,-0.091228109,-0.873546463,0.381712654,0.023894243,-0.073625256,-0.152970466,-0.208249513,-0.03793518,0.720154593,-0.144833377,-0.152335403,0.207235072,-0.318050453,0.060327636,0.349706421,0.207010452,-0.083096428,0.099798398,-0.035273379,2
2.261352425,1.423778263,-0.346894353,0.143258843,0.293976622,-0.256086774,0.284154599,0.417580631,0.374783568,-0.732275468,-0.014824013,0.819302023,-0.008918203,0.33675587,0.267266862,-0.413736193,0.393090997,-0.195370957,0.30517528,-0.055701548,0.036955085,-0.387992337,-0.182797651,0.058730607,0.070569209,-0.040548453,0.093599884,0.163973884,-0.078662657,0.076668442,0.678020297,0.356708731,0.178520576,-0.025095803,0.081946113,2
1.948563267,1.423563331,-0.187183442,0.102764983,0.406404322,-0.222268668,-0.007918389,0.106463246,-0.004909272,-0.647431915,-0.352278963,0.802082153,0.217887256,0.262188081,-0.098080696,0.182378023,0.07539362,-0.592203826,0.714537263,0.014441628,-0.304014771,0.077884872,-0.201529701,-0.070173353,0.185847529,-0.026251524,-0.120780055,0.167936665,-0.190988991,0.048426084,0.596970214,0.403736623,-0.004652385,0.147738303,-0.037269759,2
1.891299312,1.544006436,-0.286430496,0.09167709,0.371818951,-0.002859448,0.458459397,0.731458522,-0.289496719,0.281793513,-0.236755582,0.598066595,0.072044057,0.05217257,0.063978267,0.288945369,0.013455671,-0.136483554,0.696914842,-0.385111171,-0.056575518,0.200517604,-0.475030441,-0.009286665,0.147332154,0.263181707,-0.106019289,-0.018466506,-0.095208373,0.234522055,0.296078482,0.312083582,-0.372859134,0.011037255,-0.126705435,2
2.049166628,1.091462545,-0.445964983,0.483052183,0.228039793,-0.299202212,0.555884046,0.174832756,-0.405046191,0.515959873,0.147847496,0.544482596,0.334908513,0.180911437,-0.279658111,0.31581286,0.13095529,-0.130363024,-0.093837166,0.406599816,0.271911385,0.113962898,-0.433640176,0.079712961,-0.082640246,-0.173359668,-0.065847241,0.035352276,-0.109707505,0.207385572,-0.109901674,0.072596101,-0.143660182,0.028710714,0.092265265,2
2.17016624,1.031801528,-0.363422117,0.365325166,0.240338571,-0.341734248,0.441981478,0.174935292,-0.181846939,0.436087757,0.097108572,0.692730757,0.269464402,0.061928709,-0.305454691,0.230350568,0.148571877,-0.194904872,-0.135036626,0.490427027,0.098500581,0.122486946,-0.242763742,0.107332604,-0.085552283,-0.335016532,-0.088595285,0.22701053,-0.189916662,0.189067905,-0.027133926,0.059136278,-0.116249038,0.034747967,0.116540109,2
1.819851231,1.64492954,-0.389805801,0.312812026,0.156196595,-0.572725355,0.665821952,0.278474377,0.012930483,0.36018842,-0.334853675,0.432814794,0.144033215,-0.144607699,-0.345830158,0.249007296,0.050671263,-0.332742467,0.206814364,-0.012130343,-0.407397589,0.293909466,-0.031508299,-0.227405904,0.262036997,-0.050438735,-0.084564035,0.319134715,-0.226240358,0.073428804,0.580438824,0.063698158,-0.0197564,-0.008051007,-0.038244823,2
1.807418098,1.723937333,-0.397264744,0.269979359,0.372155821,-0.250106479,0.543517818,0.160707168,0.272517761,-0.422013756,-0.357462651,0.617641176,0.138298492,-0.015768928,-0.171187834,0.342868794,-0.029086471,-0.202154296,0.212385633,0.212686366,-0.521805998,0.349551831,-0.086777095,-0.314057638,-0.132432264,0.310262358,0.31506438,0.133844459,-0.065720414,0.178875528,0.507879471,0.162816373,-0.125316836,0.021393874,-0.146767933,2
1.917915762,1.615032504,-0.305478097,0.150651118,0.605706379,0.210995226,0.271058044,0.488187538,0.004256594,-0.695057635,-0.246200253,0.855478657,-0.027108186,0.159143978,0.135701553,0.127436115,0.055768124,-0.511742485,-0.076013447,0.226894801,0.350102492,-0.002445368,-0.546828175,0.105545866,0.124755138,0.369519078,0.325951741,0.072779395,-0.270936651,0.019722307,0.456322257,0.235281537,-0.219707847,0.064600549,-0.109913579,2
1.77760517,1.579742372,-0.345768313,0.279651584,0.484045185,0.028687122,0.254763566,0.226543789,-0.24462909,-0.771867816,-0.110669095,0.849489256,0.154846449,0.267861998,-0.116156921,0.137305454,0.067253888,-0.320316657,0.36873199,-0.107930991,0.186544684,-0.036199977,-0.31483186,-0.055261066,0.239016905,0.102498028,0.325566924,-0.055396662,-0.325964707,-0.037833869,0.267276307,0.208429857,0.039552397,0.27957562,-0.139593123,2
-2.641140967,0.430448728,0.697681565,0.382896794,0.489031036,0.404323138,0.239975282,0.099972282,-0.198648493,0.527982389,0.084209884,-0.3737389,0.002268945,0.233521401,-0.60643927,0.088294559,0.032426834,-0.070198025,-0.189176981,0.096072505,-0.09189878,0.324927511,-0.084937362,0.118952832,-0.096336648,-0.057445682,-0.472958473,0.14632901,-0.223926309,-0.067290098,-0.400633134,-0.242752065,-0.30853658,-0.018177872,-0.065225655,5
-2.71045572,0.464149031,0.563803425,0.348269386,0.240255921,0.098170194,0.58473946,-0.339590678,0.344448123,-0.044556666,0.417504845,-0.42143279,-0.006625386,0.187617905,0.014858623,0.006200116,0.155664591,0.006691328,0.063864002,-0.347424084,0.058587034,0.110188946,0.128509369,0.393505282,0.069961037,0.508743922,0.026910661,0.205638641,0.061454016,-0.072658691,0.110752212,0.025673028,0.024869987,-0.024410272,-0.086501118,5
-2.772323963,-0.213441127,0.74237395,0.080502527,-0.012551757,-0.05094096,0.547106318,-0.473672092,0.283161823,-0.014955084,0.711826893,-0.536099602,0.019403912,0.378529241,-0.060844552,0.051653507,-0.015808563,0.143183952,0.164967581,-0.079464469,0.19137848,-0.110697313,0.188459706,0.536049104,0.265432234,0.528194211,0.16547948,-0.015973026,0.055407019,0.283352525,0.085591186,0.071035905,0.227939251,0.182172278,-0.002773063,5
-2.830583865,-0.656377926,0.98464705,-0.089973211,-0.223386067,-0.306019679,0.486808995,0.081092946,0.202844375,-0.04175756,0.499521296,-0.326197294,0.13188137,0.095974338,-0.091861633,-0.021500395,-0.049569305,0.26276066,-0.002924041,0.100073316,0.075677322,-0.093417276,0.060418792,0.127680425,0.11816453,0.059062139,-0.091646399,0.110438418,-0.012191388,0.150143328,0.111221928,-0.086437166,-0.017976431,0.084563456,0.039348814,5
-2.812181683,-0.443274119,0.884601869,-0.033825462,-0.219248998,-0.385845651,0.621029859,0.076118478,0.393543356,0.042474667,0.640510135,-0.10751408,-0.030080771,0.217239468,0.068146718,-0.043982074,0.010795674,0.151404569,-0.380434904,0.070512369,-0.325575223,-0.102831464,0.028740357,0.142155789,-0.180225877,0.138334455,-0.11715009,-0.01185901,-0.051210871,0.01281069,0.076092047,0.137243077,-0.138383508,-0.020091797,0.052824904,5
-2.877519481,-0.741432728,0.962281409,-0.07381016,-0.159256317,-0.250091875,0.542359375,-0.063737431,0.321019762,-0.014896299,0.482335739,-0.187935859,-0.077351136,0.133953258,-0.019291885,-0.06371518,0.048368734,0.048523177,0.204198843,-0.383302059,0.07324457,-0.26192693,0.109305489,0.120432814,0.21494995,0.092432911,-0.201799285,0.237416569,0.018963803,0.017337855,0.128366201,-0.123287046,-0.010169097,-0.146292129,0.022911299,5
-2.805587018,-0.929271893,1.126622568,-0.269135127,0.00123683,0.301836948,0.370411023,0.328098354,-0.137830823,-0.08583055,0.333505922,0.057406738,-0.131440274,-0.016069341,-0.102096529,0.199355748,-0.137226286,0.284173353,0.255970926,0.100590185,0.133441723,-0.113976249,0.332943606,0.117383678,0.26662888,0.247871636,0.065411478,0.338838101,-0.007116539,-0.033324294,0.074158201,-0.036897666,-0.145715147,0.10860074,0.074257595,5
-2.764566578,-0.911584013,1.155171454,-0.232885278,-0.046025037,0.383438508,0.38061696,0.408845707,-0.263173743,-0.141406014,0.329158767,0.297630334,-0.08147239,0.131009406,-0.030012206,0.150500947,-0.056009681,0.316504596,-0.344220631,0.50537117,0.212611919,0.221595294,0.348610645,0.267199948,-0.057977038,0.18888238,0.201686945,0.272462464,-0.008284056,0.033154273,0.013138982,-0.198929402,-0.234746311,0.12157907,0.25407977,5
